url,sid1,news_title,news_desc,date
https://n.news.naver.com/mnews/article/022/0003799425?sid=101,101,저출산 극복 위한 ‘다자녀 우대 상생금융’ 내놓은 하나금융,“다자녀가구 대출금리 감면” 하나금융그룹이 저출산 문제 극복을 위해 ‘다자녀 우대 상생금융’을... 다자녀 우대 상생금융은 하나금융이 초저출산·고령화 시대 극복을 위해 인생여정 전반을 아우르는 종합적 지원...,2일 전
https://n.news.naver.com/mnews/article/421/0006725051?sid=101,101,"경쟁 사회가 낳은 0.78명 비극…""서울 집중 깨야 저출산 해결""[미래on]",최근 국민연금 재정추계전문위원회는 초저출산이 지속되면 2070년에는 노인 부양을 위해 국민이 버는 돈의... 전문가들은 저출산 현상의 근본적 원인으로 우리 사회의 지나친 경쟁 심리를 지목하면서 '수도권 쏠림...,3일 전
https://n.news.naver.com/mnews/article/016/0002126478?sid=102,102,10년 넘게 저출산 정책 파고 파니…2.95명 기록적 출산율 나오더라[저출산 0....,‘70th 창사 연중기획 ‘리버스 코리아 0.7의 경고’ 2부는 저출산 현상을 고민하는 다른 국가를 직접 찾아가... 최근 1년간 전체 인구 6000명이 채 안 되는 소도시 ‘나기마을(奈義町·나기초)’로 정책을 공부하러...,1일 전
https://n.news.naver.com/mnews/article/014/0004991523?sid=101,101,"""저출산 극복"" 하나금융, 다자녀 우대 상생금융 추진","하나금융그룹이 저출산 문제 극복을 위해 ‘다자녀 우대 상생금융’을 추진한다. 하나금융그룹은 4일... ‘다자녀 우대 상생금융’은 하나금융그룹이 초저출산·고령화 시대 극복을 위해 결혼부터 임신·출산, 일과...",3일 전
https://n.news.naver.com/mnews/article/277/0005240514?sid=101,101,"""다자녀면 우대금리""…하나금융, 저출산 상생금융 추진",하나금융그룹은 저출산 문제 극복을 위해 이같은 내용의 '다자녀 우대 상생금융'을 추진한다고 4일 밝혔다. 이는 하나금융그룹이 초저출산·고령화 시대 극복을 위해 ▲결혼부터 ▲임신·출산 ▲일과 육아의 병행 ▲주거...,3일 전
https://n.news.naver.com/mnews/article/016/0002126475?sid=102,102,“사람 없으면 도로·병원도 필요없어…저출산 해결이 제일 중요” [저출산 0...,"그는 지난달 정책자문하러 마을을 방문한 한국 정부 관계자들에게 “저출산정책을 1순위로 놓아야 한다”고... “본격적으로 저출산정책을 시작했던 2005년 합계출산율은 1.41로, 낮은 편이었다”고 설명했다. 출산율을...",1일 전
https://n.news.naver.com/mnews/article/057/0001733696?sid=101,101,저출산인데 아동 시장은 커지는 이유?… '텐 포켓' 트렌드 덕,"▶ 스탠딩 : 이연제 / 기자 - ""계속된 저출산 기조에도 올해 들어 백화점 3사의 아동 명품매출은 20% 넘게 성장했습니다.."" 티셔츠 한 장에 35만 원, 원피스도 60만 원대부터 180만 원대까지. 다소 부담스러운 가격이지만, 인기...",1일 전
https://n.news.naver.com/mnews/article/382/0001043442?sid=101,101,"유한건강생활, 뉴오리진 a2 제품라인 저출산 기조서도 매출 상승",유한건강생활이 헬스&라이프스타일 브랜드 뉴오리진을 통해 판매하는 a2 제품군의 매출이 최대 3배 이상 상승했다. 현재 뉴오리진의 a2 유제품 라인은 ‘a2 플래티넘’과 ‘a2 밀크’로 구성되어 있다. 유한건강생활에...,1일 전
https://n.news.naver.com/mnews/article/056/0011459098?sid=102,102,"[시사기획 창] 저출산 40년, 다가오는 재앙","■대한민국 저출산 40년 합계출산율 2.1명 미만을 저출산이라고 하는데, 우리나라는 1983년 합계출산율 2.06명으로 저출산 국가가 됐다. 실제로 전남 해남군의 한 마을은 1988년 이후 35년 동안 아이가 태어나지...",2일 전
https://n.news.naver.com/mnews/article/016/0002125624?sid=101,101,"다자녀 전용 연 8% 적금·대출금리 인하...하나금융그룹, 저출산 극복 앞장선...",저출산 문제 극복을 위해 다자녀가구를 위한 금융 신상품 출시와 대출금리 감면 등 다양한 금융 혜택을 제공한다고 4일 밝혔다. 하나금융그룹이 제공하는 ‘다자녀 우대 상생금융’은 하나금융그룹이 초·고령화...,3일 전
https://n.news.naver.com/mnews/article/018/0005456157?sid=102,102,“병원 가기 어려운 시대 온다”…저출산고령화에 의료계도 경고등,"국가적 의제로 부상한 저출산 고령화 문제로 의료계에도 경고등이 켜졌다. 고령화로 의료비용은 증가하는... “초고령화와 저출산으로 건강보험료를 낼 사람은 적어지는데, 쓸 사람은 많아져 건강보험 재정 악화가...",2일 전
https://n.news.naver.com/mnews/article/654/0000036849?sid=102,102,저출산 쇼크… 원주 어린이집 2년새 51곳 문닫거나 폐원 예정,"가장 큰 원인으로 저출산에 따른 원아 감소가 지목되고 있다. 원주 통계정보에 따르면 지난 2021년... 박미하 회장은 ""저출산에 따른 어린이집 폐원을 심각한 문제로 받아 들이고 민간의 공립 전환, 환경 개선 지원 등...",1일 전
https://n.news.naver.com/mnews/article/008/0004870890?sid=110,110,"[MT시평]저출산, 극복 아닌 적응대상",저출산 대책은 실패했다. 그리고 앞으로도 성공할 가능성은 거의 없다. 이렇게 단언할 수 있는 것은 거의 모든 나라에서 저출산 현상이 보편적으로 나타나기 때문이다. 1960년대 후반 2.09%로 정점을 찍은 세계 인구 증가율은...,2일 전
https://n.news.naver.com/mnews/article/421/0006722348?sid=100,100,"이준석 ""인도·중국이 행복한가…팽창 위주 저출산 대책 고민해야""","위주의 저출산 대책을 재고해야 한다고 밝혔다. 이 전 대표는 이날 오후 제주시 애월읍의 한 카페에서 열린... 그는 ""지금 저출산 대책을 고민을 많이 하는데 저출산을 두려워하는 건 인구가 줄어들게 되면은 생산 자체가...",4일 전
https://n.news.naver.com/mnews/article/001/0013843219?sid=100,100,"尹, 저출산위 첫 주재 ""15년간 280조…왜 실패인지 파악해야""","""중소·비정규직, 출산휴가조차 제대로 쓰기 어려운 게 현실"" ""국가가 확실하게 책임져야…저출산 해결 안 되더라도 기본적 책무"" 윤석열 대통령은 28일 ""과학적 근거에 기반해서 정책을 냉정하게 다시 평가하고, 왜...",2023.03.28.
https://n.news.naver.com/mnews/article/018/0005456461?sid=102,102,"""저출산고령사회위원회로 안돼…인구증가청 필요""",초 저출산 상황을 타개하기 위해선 전담부처를 신설해야 한다는 주장이 나왔다. 현재 저출산고령사회위원회로는 안 된다는 것이다. 한반도미래인구연구원 제1차 미래인구포럼 참석자들이 기념사진을 촬영하고 있다.(사진...,2일 전
https://n.news.naver.com/mnews/article/016/0002126479?sid=102,102,"‘행복 육아’ 가능한 일본 마을…“부모, 아이, 주민 모두 만족” [저출산 0...",나기마을(奈義町·나기초) 출산·육아정책은 주민 의견을 반영한 만큼 만족도가 높다. 나기초에서 30년 이상 거주한 구와무라 요시카즈 씨는 “아이가 자라기 좋은 마을이라 아이가 2~3명인 집이 많다”며 자녀를 1명...,1일 전
https://n.news.naver.com/mnews/article/310/0000105608?sid=101,101,"""인구문제는 일자리 문제… 여성 일자리, 저출산과 연결""","이번 포럼은 저출산·고령화에 따른 인구감소 극복이 대한민국의 최대 당면 과제임을 인식하고, 그 해결을... 18명을 기록한 이래 20년 동안 초저출산 현상이 지속되고 있다""며 ""지난해에는 합계출산율 0.78명을 기록해 역대...",1일 전
https://n.news.naver.com/mnews/article/014/0004991327?sid=100,100,"[현장클릭]尹, 저출산 대책에 지금 당장 VAB를 검토해야 하는 이유","""아이를 낳고 키우는 즐거움과 자아실현의 목표가 동시에 만족되도록 국가가 확실히 책임지고 보장해야 한다"" 윤석열 대통령은 지난달 28일 합계출산율 0.78명을 기록한 문제를 극복하기 위해 직접 고령사...",3일 전
https://n.news.naver.com/mnews/article/016/0002126474?sid=102,102,월 50만원이면 마당 있는 단독주택…30대 부부가 日시골 마을 택한 이유 [저출...,일본 오카야마현 나기마을(奈義町·나기초)의 ‘출생률 2.95명’ 기적은 출산·양육·일자리 시책에서만 비롯된 게 아니다. 공공임대주택 등 전반적인 정주 지원책이 종합적으로 맞물린 결과다. 나기초는 젊은...,1일 전
https://n.news.naver.com/mnews/article/421/0006723958?sid=102,102,"""저출산 극복"" 충북 농협지점서 임산부 전용 창구 운영","도와 농협중앙회 충북본부, 농협은행 충북본부는 3일 도청에서 이 같은 내용의 저출산·인구위기 극복 업무협약을 했다. 이번 협약으로 임산부들은 도내 농협은행 영업점과 지역농협(95곳)에서 대기 없이 바로...",4일 전
https://n.news.naver.com/mnews/article/057/0001733803?sid=101,101,저출산인데 아동 시장은 커지는 이유?… '텐 포켓' 트렌드 덕,"▶ 스탠딩 : 이연제 / 기자 - ""계속된 저출산 기조에도 올해 들어 백화점 3사의 아동 명품매출은 20% 넘게 성장했습니다."" 티셔츠 한 장에 35만 원, 원피스도 60만 원대부터 180만 원대까지. 다소 부담스러운 가격이지만, 인기...",1일 전
https://n.news.naver.com/mnews/article/056/0011458861?sid=102,102,민선 8기 충북 청사진…‘저출산 극복·관광 여가 집중’,"충청북도는 여러 분야에 걸친 고른 발전을 강조하면서도, 무엇보다 저출산 극복과 관광 여가 사업에 힘쓰겠다고 말했습니다. 보도에 이유진 기자입니다. [리포트] [김영환/지사/지난 1월 : ""기업을 유치하는 것보다 훨씬...",2일 전
https://n.news.naver.com/mnews/article/003/0011777702?sid=102,102,'최악 저출산' 상황에도 매출 3배 뛴 이 우유…어떤 제품?,유한건강생활 관계자는 “‘저출산’과 ‘밀크플레이션’(밀크+인플레이션) 등으로 유업계가 어려운 상황 속에서 이 같은 성과는 유한건강생활의 성분과 원료에 대한 고집 때문”이라고 말했다. 유한건강생활 a2...,6일 전
https://n.news.naver.com/mnews/article/015/0004827723?sid=101,101,"""214개 저출산 대책, 절반으로 축소…꼭 필요한 사업에 집중할 것""","김영미 저출산고령사회위원회 부위원장(사진, 위원장은 대통령)은 “백화점식 대책 나열로는 저출산 문제를 해결할 수 없다”며 “지난해 214개에 달하는 저출산 사업을 절반 이하로 줄여 실제 효과를 낼 수 있는 사업을...",4일 전
https://n.news.naver.com/mnews/article/029/0002792240?sid=101,101,"원희룡 ""저출산 해결 위해 국토부 `불닭` 맛 정책 고민""","집값은 당분간 하향 안정화돼야 한다는 입장과 저출산 문제 해소를 위한 파격 정책을 내놓겠다는 의지도... 저출산 문제 해결을 위해 국토부가 파격적인 정책을 내놓겠다는 의지도 밝혔다. 그는 ""집값 바닥보다 인구 바닥이...",6일 전
https://n.news.naver.com/mnews/article/003/0011776664?sid=100,100,"국회 인구특위 첫 회의…""교육시스템 개선해야 저출산 해결""","여야는 이날 과거 인구위기 정책에 대한 미흡한 평가 문제를 지적하는 한편, 저출산·고령사회위원회의... 전혜숙 더불어민주당 의원은 이날 국회에서 열린 인구특위 전체회의에서 ""윤석열 정부가 발표한 대책에는...",6일 전
https://n.news.naver.com/mnews/article/437/0000337775?sid=102,102,"저출산 속 희망 있다…""첫째아 많은 지금이 골든타임""","우리나라 저출산 문제, 가장 심각한 문제로 꼽히고 있죠. 지난주 나온 출생 관련 통계를 두고, 아이를 둘 이상 낳는 가구를 점점 찾기 힘들어졌다는 분석이 있었지만 일부 전문가들은, 자세히 들여다보면 오히려 지금이...",4일 전
https://n.news.naver.com/mnews/article/056/0011456539?sid=102,102,국민연금 2055년 고갈…저출산시 미래세대 부담 더 커져,현재 상태대로라면 2055년에 국민연금 기금이 모두 소진될 것이라는 재정추계 최종 결과가 발표됐습니다. 재정추계전문위원회는 기금운용 수익률을 높이면 고갈 시점을 다소 늦출 수 있을 것이라고 계산했습니다....,7일 전
https://n.news.naver.com/mnews/article/015/0004826397?sid=102,102,"김동연 경기지사, 정부 저출산 대책 ""재탕, 삼탕, 맹탕"" 직격","김 지사는 이날 경기도청 대강당에서 열린 '인구문제 기회 토론회'에서 ""저출산고령사회위원회를 통해... 모르겠다""며 ""'저출산고령화위원회'에도 훌륭한 위원분들을 모셨지만 직접 그 일을 겪는 분들은 아니다""고 했다....",2023.03.29.
https://n.news.naver.com/mnews/article/001/0013852767?sid=104,104,"日정부, '저출산 문제·보육정책 사령탑' 아동가정청 출범","아동 관련 각종 업무 이관…왕실 담당 '궁내청'은 홍보실 신설 박상현 특파원 = 일본 정부가 저출산 문제... 아동가정청은 각 부처에 흩어져 있던 출산·보육 담당 조직을 일원화하고, 심각한 문제를 타개하기 위해...",6일 전
https://n.news.naver.com/mnews/article/008/0004870813?sid=101,101,"'6년 연속 흑자' 아기용품 스타트업, 저출산 한국에서 가장 성과","특히 저출산 현상이 심화하는 한국 시장에서 큰 성장을 이뤘다. 2021년 대비 지난해 국내 매출 성장률은 75%로, 모든 국가 중 가장 크게 증가했다. 대표상품인 코니아기띠의 흥행도 여전하다. 지난달 기준 글로벌 누적...",2일 전
https://n.news.naver.com/mnews/article/057/0001732692?sid=104,104,"옆 나라 일본의 저출산 대책은?…""비정규직도 육아휴직 경제적 지원""","일본 정부가 저출산 문제 해소를 위해 팔을 걷어붙이고 나섰습니다. 전날(31일) 니혼게이자이신문 등에... 위기감을 느낀 일본 정부는 '차원이 다른 저출산 대책'을 실현하기로 했습니다. 먼저, 출산비용의 보험 적용을...",6일 전
https://n.news.naver.com/mnews/article/003/0011768997?sid=100,100,"尹 ""인구 문제는 안보의 문제…과감한 저출산 대책 집중투자""(종합)","정책만으론 저출산 해결 못 해"" ""과도한 경쟁 문화 고치지 않는 한 저출산 답 내기 어려워"" [서울=뉴시스]김지훈 기자 = 윤석열 대통령은 28일 저출산 문제 해결을 위해 도입한 출산 휴가 등 여러 제도들이 현장에 제대로...",2023.03.28.
https://n.news.naver.com/mnews/article/079/0003754535?sid=102,102,천안시 저출산 문제 해결 위해 초·중·고 인구교육 진행,"천안시가 양성한 인구교육 강사 8명은 직접 학교로 찾아가 인구변화의 흐름 및 저출산․고령화 이해... 박경미 여성가족과장은 ""저출산 극복의 핵심은 사회 구조적 문화를 바꾸는 것 부터 시작된다""며 ""앞으로도 시민...",4일 전
https://n.news.naver.com/mnews/article/421/0006711993?sid=100,100,15년간 예산 280조 쏟았는데 출산율 0.78…첫발 뗀 尹정부 저출산 대책,나연준 윤수희 정지형 기자 = 윤석열 정부가 저출산 및 고령화사회를 대비한 밑그림을 그렸다. 정부는... 대통령 직속 저출산고령사회위원회는 28일 오후 청와대 영빈관에서 대통령 주재로 2023년 제1차 회의를 개최하고...,2023.03.28.
https://n.news.naver.com/mnews/article/092/0002287288?sid=105,105,국민연금 소진 2년 앞당겨져…저출산‧고령화 심화와 경기 둔화 영향,"특히 저출산‧고령화 심화와 경기 둔화의 영향으로 4차 재정계산과 비교해 수지적자 시점은 1년, 기금소진... 통계청 인구 시나리오 중 ▲고위 ▲저위 ▲초저출산(코로나19 장기영향) ▲출산율 OECD 평균에 경제변수를...",7일 전
https://n.news.naver.com/mnews/article/009/0005108167?sid=101,101,신혼집 43만호·돌봄서비스 3배 늘린다 … 저출산 대응 총력전,정부 5대 핵심과제 발표 ◆ 저출산 대책 ◆ 28일 발표된 저출산 대책은 윤석열 정부가 출범하고 내놓은 첫 번째 종합 대책이라는 점에서 큰 관심을 끌고 있다. 역대 정부가 수많은 대책을 쏟아내며 전 세계 최저 수준인...,2023.03.28.
https://n.news.naver.com/mnews/article/003/0011775377?sid=104,104,"일본 정부, 저출산 대책 강화방안 기본 토대 공표","기사내용 요약 아동수당 확충, 어린이집 이용 요건 완화 등 저출산 대책 강화를 위해 일본 정부가 31일... 31일 일본 공영 NHK에 따르면 기시다 후미오 총리가 목표로 하는 '차원이 다른 대책'의 실현을 위해 일본...",7일 전
https://n.news.naver.com/mnews/article/008/0004867617?sid=101,101,"신혼부부에 43만호 공급, 저출산 숨통 트일까",정부는 28일 저출산·고령사회위원회 관계부처 합동으로 이 같은 청년·신혼부부·양육가구 지원 내용 등을 포함한 '저출산고령사회 정책방향'을 발표했다. 우선 전체 신혼부부 주택공급 물량을 늘린다....,2023.03.28.
https://n.news.naver.com/mnews/article/001/0013853098?sid=104,104,일본 저출산 대책 실현에 최대 79조원 필요…사회보험료 올리나,담은 저출산 대책 초안을 지난달 31일 발표하면서 재원 조달 방법은 향후 논의해 6월께 공개하겠다고 밝혔다.... 요미우리신문은 1일 정부 관계자 의견을 인용해 저출산 대책을 모두 이행하려면 연간 최대 8조 엔(약 79조원)...,5일 전
https://n.news.naver.com/mnews/article/014/0004990552?sid=101,101,韓 육아재택 등 돌봄 방점… 日 아동수당 등 현금지원 집중 [한일 저출산 대책...,저출산 극복에 한국과 일본이 각각 승부수를 던지고 있다. 수십년간 갖은 노력에도 출산율이 반등하지 않자... 양국은 그간 주로 '여성' 혹은 '부부'에 초점이 맞춰졌던 정책을 '가족'과 '전 세대'의 문제로...,4일 전
https://n.news.naver.com/mnews/article/016/0002122768?sid=101,101,"尹 저출산 대책 발표 하루 만에 소청과 의사들 ""간판 내린다""",정부가 저출산 대책을 발표한 지 하루 만이다. 앞으로 소청과 전문의들은 시간을 두고 순차적으로 ‘소아청소년과 간판’을 내린다. 작년 8월말 기준 전국 소청과 진료가능 병원은 3247개소 뿐이다. 지난 5년간 문 닫은...,2023.03.29.
https://n.news.naver.com/mnews/article/088/0000806785?sid=102,102,"저출산에도 끄떡없는 '영어 유치원', 유치원이 아니라 학원?","대구에서도 유아 대상 영어 학원의 인기는 저출산 여파에도 굴하지 않고 꾸준한 것으로 나타났다. 시교육청에 따르면, 대구 지역 유아 대상 영어 학원은 2019년 45곳, 2020~2022년까지는 44곳을 유지하고 있다. 대구 서구의 한...",4일 전
https://n.news.naver.com/mnews/article/022/0003797735?sid=104,104,일본도 저출산 대책 고심…기시다 “출산비 의료보험 추진”,저출산이 세계적 문제로 떠오른 가운데 일본 정부가 출산율 제고를 위해 출산비의 공적 의료보험 적용을... 일본은 합계출산율이 2020년 기준 1.33으로 한국보다는 높지만 고령 인구 비율이 30%에 육박해 문제...,2023.03.30.
https://n.news.naver.com/mnews/article/088/0000806946?sid=102,102,저출산 쇼크 현실화…어린이집·유치원 줄폐원,저출생 여파로 '원아 모집난'이 현실화하면서 어린이집과 유치원이 속수무책으로 문을 닫고 있다. 느닷없는 폐원에 당장 아이 맡길 곳을 찾지 못하는 학부모들은 '돌봄 공백'을 호소하고 있다. 학부모 단체들은...,3일 전
https://n.news.naver.com/mnews/article/277/0005239411?sid=104,104,"""고소득 가정에도 아동수당"" 日 파격 저출산 대책 공개",일본 정부가 저출산 문제 해소를 위해 아동수당의 소득 제한을 없애 고소득 가정에도 아동수당을... NHK방송 등에 따르면 일본 정부는 31일 기시다 후미오 총리가 내거는 '차원이 다른' 대책 초안을 공개했다....,6일 전
https://n.news.naver.com/mnews/article/310/0000105496?sid=100,100,'성평등' 빠진 윤석열 정부 저출산 대책에 여성계 비판,"저출산·고령사회위원회 저출산 대책 발표에 여성단체 ""인구문제는 젠더 문제, 해법은 성평등"" 윤석열 정부의 저출산 정책 방향에 대해 ""성평등 의식이 배제된"" 정부의 추진계획이 이전 정부보다 퇴행했다는 비판이...",5일 전
https://n.news.naver.com/mnews/article/008/0004867606?sid=100,100,"尹대통령 ""저출산 해결 안 돼도 아이들 밝게 크는 게 국가 책무""","제1차 저출산위 회의 주재…""국가가 아이들 책임진다는 믿음·신뢰 줄 수 있어야, 과감 대책 마련"" 윤석열... 윤 대통령은 이날 청와대 영빈관에서 '2023년 제1차 저출산고령사회위원회(위) 회의'를 주재하고 ""제일...",2023.03.28.
https://n.news.naver.com/mnews/article/016/0002122618?sid=101,101,정부 저출산 대책...2자녀도 다자녀·난임휴가 6일로 확대,정부가 저출산 위기에서 벗어나기 위해 일·육아 병행을 돕고 현금성 지원을 확대해 양육비 부담을... 29일 대통령 직속 저출산고령사회위원회에 따르면 저출산위는 전날 청와대 영빈관에서 윤석열 대통령 주재로 올해...,2023.03.29.
